catalogue_id,product,company,salt,dosage_form,pack,reference_price,discontinued,search_text
MED0224663,Trian P 50mg/500mg Tablet,Tri Mitsu Pharmaceuticals,,allopathy,,55.0,False,trian p 50mg/500mg tablet |  | tri mitsu pharmaceuticals | allopathy | 
MED0224664,Torxime-CV Oral Suspension,Torainse Life Care Pvt Ltd,,allopathy,,120.0,False,torxime-cv oral suspension |  | torainse life care pvt ltd | allopathy | 
MED0224665,Theopip 1000mg/125mg Injection,Theogen Pvt Ltd,,allopathy,,92.92,False,theopip 1000mg/125mg injection |  | theogen pvt ltd | allopathy | 
MED0224666,Tamsurna D 0.4mg/0.5mg Tablet,Mrna Biotech Private Limited,,allopathy,,180.0,False,tamsurna d 0.4mg/0.5mg tablet |  | mrna biotech private limited | allopathy | 
MED0224667,Tecold 5mg/325mg/5mg Tablet,Tecnex Pharma,,allopathy,,48.0,False,tecold 5mg/325mg/5mg tablet |  | tecnex pharma | allopathy | 
MED0224668,Tobiotic 125mg/125mg Injection,Neon Laboratories Ltd,,allopathy,,9.01,False,tobiotic 125mg/125mg injection |  | neon laboratories ltd | allopathy | 
MED0224669,T-Spey 1mg/10ml Injection,Strathspey Labs Pvt Ltd,,allopathy,,1999.0,False,t-spey 1mg/10ml injection |  | strathspey labs pvt ltd | allopathy | 
MED0224670,Trenase 500mg Injection,Godase Healthcare,,allopathy,,66.0,False,trenase 500mg injection |  | godase healthcare | allopathy | 
MED0224671,Truenac 90mg Tablet,Rhythm Biotech Private Limited,,allopathy,,87.0,False,truenac 90mg tablet |  | rhythm biotech private limited | allopathy | 
MED0224672,Tufquin 500 Tablet,Nitro Organics,,allopathy,,88.36,False,tufquin 500 tablet |  | nitro organics | allopathy | 
MED0224673,Teiconom 200 Injection,Medizia Biotech,,allopathy,,871.0,False,teiconom 200 injection |  | medizia biotech | allopathy | 
MED0224674,Tacroriv 0.5mg Capsule,Menrik Biomerge Pvt Ltd,,allopathy,,245.0,False,tacroriv 0.5mg capsule |  | menrik biomerge pvt ltd | allopathy | 
MED0224675,Trynox CP Syrup,Magma Allianz Laboratories Ltd,,allopathy,,94.0,False,trynox cp syrup |  | magma allianz laboratories ltd | allopathy | 
MED0224676,Tenedel 20mg Tablet,Candela Healthcare,,allopathy,,98.0,False,tenedel 20mg tablet |  | candela healthcare | allopathy | 
MED0224677,Telmitic CZ Plus 20mg/12.5mg Tablet,Cardiatic Care,,allopathy,,89.0,False,telmitic cz plus 20mg/12.5mg tablet |  | cardiatic care | allopathy | 
MED0224678,Topdep 20mg Tablet,Orchid Chemicals & Pharmaceuticals Ltd,,allopathy,,80.6,False,topdep 20mg tablet |  | orchid chemicals & pharmaceuticals ltd | allopathy | 
MED0224679,Tazon 2000mg Injection,Assure Pharma,,allopathy,,133.2,False,tazon 2000mg injection |  | assure pharma | allopathy | 
MED0224680,Tumin P 250mg/325mg Tablet,Astonea Labs Private Limited,,allopathy,,53.0,False,tumin p 250mg/325mg tablet |  | astonea labs private limited | allopathy | 
MED0224681,Tramadac P 37.5mg/325mg Tablet,Jwell Pharmaceuticals Private Limited,,allopathy,,77.0,False,tramadac p 37.5mg/325mg tablet |  | jwell pharmaceuticals private limited | allopathy | 
MED0224682,Tenigee-M 500 Tablet SR,Grecian Pvt Ltd,,allopathy,,120.0,False,tenigee-m 500 tablet sr |  | grecian pvt ltd | allopathy | 
MED0224683,Terbinacare 250mg Tablet,Assure Pharma,,allopathy,,153.2,False,terbinacare 250mg tablet |  | assure pharma | allopathy | 
MED0224684,Thyonac 4mg Tablet,Aspida Pharma Pvt Ltd,,allopathy,,162.0,False,thyonac 4mg tablet |  | aspida pharma pvt ltd | allopathy | 
MED0224685,Trombodol 100mg Injection,Cogniwell Pharmaceuticals Private Limited,,allopathy,,48.0,False,trombodol 100mg injection |  | cogniwell pharmaceuticals private limited | allopathy | 
MED0224686,Trustrop 5mg Injection,Sals Remedies LLP,,allopathy,,152.0,False,trustrop 5mg injection |  | sals remedies llp | allopathy | 
MED0224687,Tabocef O Dry Syrup,Albia Biocare,,allopathy,,90.0,False,tabocef o dry syrup |  | albia biocare | allopathy | 
MED0224688,Tebisure 500mg Tablet,Adroit Lifescience Pvt Ltd,,allopathy,,167.0,False,tebisure 500mg tablet |  | adroit lifescience pvt ltd | allopathy | 
MED0224689,Texar S 1000mg/500mg Injection,Arlak Biotech Pvt Ltd,,allopathy,,245.0,False,texar s 1000mg/500mg injection |  | arlak biotech pvt ltd | allopathy | 
MED0224690,Tenor-CT 80 Tablet,Laxian Healthcare,,allopathy,,180.0,False,tenor-ct 80 tablet |  | laxian healthcare | allopathy | 
MED0224691,Tornax Syrup,Trends Pharma Pvt  Ltd,,allopathy,,29.87,False,tornax syrup |  | trends pharma pvt  ltd | allopathy | 
MED0224692,Tizarax N 100 mg/2 mg Tablet,Ravian Life Science Pvt Ltd,,allopathy,,34.05,False,tizarax n 100 mg/2 mg tablet |  | ravian life science pvt ltd | allopathy | 
MED0224693,Tiecaaz 200mg Injection,Vhb Life Sciences Inc,,allopathy,,1039.0,False,tiecaaz 200mg injection |  | vhb life sciences inc | allopathy | 
MED0224694,Trafix 50mg Injection,Imed Healthcare,,allopathy,,12.97,False,trafix 50mg injection |  | imed healthcare | allopathy | 
MED0224695,Tyulose Syrup,Login Pharma Pub Pvt Ltd,,allopathy,,115.0,False,tyulose syrup |  | login pharma pub pvt ltd | allopathy | 
MED0224696,Telza CH 80mg/12.5mg Tablet,Signova Pharma Pvt Ltd,,allopathy,,132.13,False,telza ch 80mg/12.5mg tablet |  | signova pharma pvt ltd | allopathy | 
MED0224697,Tiflow Eye Drop,Ahlcon Parenterals  India  Limited,,allopathy,,34.35,False,tiflow eye drop |  | ahlcon parenterals  india  limited | allopathy | 
MED0224698,Terpect 50 mg/1.25 mg/4 mg Tablet,Themis Medicare Ltd,,allopathy,,10.94,False,terpect 50 mg/1.25 mg/4 mg tablet |  | themis medicare ltd | allopathy | 
MED0224699,Tigatel 2mg Tablet,Sun Pharmaceutical Industries Ltd,,allopathy,,20.75,True,tigatel 2mg tablet |  | sun pharmaceutical industries ltd | allopathy | 
MED0224700,Titaferon 80mcg Injection,Abbott,,allopathy,,8095.23,True,titaferon 80mcg injection |  | abbott | allopathy | 
MED0224701,Tazomax 2000 mg/250 mg Injection,Parenteral Drugs India Ltd,,allopathy,,270.0,False,tazomax 2000 mg/250 mg injection |  | parenteral drugs india ltd | allopathy | 
MED0224702,Tranee 500mg Injection,Ind Swift Laboratories Ltd,,allopathy,,28.0,False,tranee 500mg injection |  | ind swift laboratories ltd | allopathy | 
MED0224703,Tinabine Cream,Fourrts India Laboratories Pvt Ltd,,allopathy,,42.4,True,tinabine cream |  | fourrts india laboratories pvt ltd | allopathy | 
MED0224704,Trigli LS 1mg/500mg/15mg Tablet SR,Ordain Health Care Global Pvt Ltd,,allopathy,,42.9,False,trigli ls 1mg/500mg/15mg tablet sr |  | ordain health care global pvt ltd | allopathy | 
MED0224705,Tazole 40mg Injection,Ankom Laboratories,,allopathy,,65.0,False,tazole 40mg injection |  | ankom laboratories | allopathy | 
MED0224706,Temaz D 10mg/10mg Tablet,Alpic Remedies Ltd,,allopathy,,40.0,False,temaz d 10mg/10mg tablet |  | alpic remedies ltd | allopathy | 
MED0224707,Triax 250mg Injection,Prem Pharmaceuticals Pvt Ltd,,allopathy,,28.0,False,triax 250mg injection |  | prem pharmaceuticals pvt ltd | allopathy | 
MED0224708,Tumox 250mg Capsule,Tunic Healthcare,,allopathy,,36.0,False,tumox 250mg capsule |  | tunic healthcare | allopathy | 
MED0224709,Terfesin Expectorant,Indamed Pharmaceuticals Pvt Ltd,,allopathy,,30.0,False,terfesin expectorant |  | indamed pharmaceuticals pvt ltd | allopathy | 
MED0224710,Tri-S 1000mg/500mg Injection,Pharma Drugs & Chemicals,,allopathy,,125.0,False,tri-s 1000mg/500mg injection |  | pharma drugs & chemicals | allopathy | 
MED0224711,Tykast Kid Tablet,Tested & Trusted Pharma Pvt Ltd,,allopathy,,49.0,False,tykast kid tablet |  | tested & trusted pharma pvt ltd | allopathy | 
MED0224712,TCN Eye Drop,Bewell Labs Pvt Ltd,,allopathy,,22.85,False,tcn eye drop |  | bewell labs pvt ltd | allopathy | 
MED0224713,Trilox Plus Capsule,TOSC International Pvt Ltd,,allopathy,,63.0,False,trilox plus capsule |  | tosc international pvt ltd | allopathy | 
MED0224714,Tecotop 400mg Injection,Alna Biotech Pvt Ltd,,allopathy,,1650.0,False,tecotop 400mg injection |  | alna biotech pvt ltd | allopathy | 
MED0224715,Troxim-DT 100mg Dry Syrup,Taj Pharma India Ltd,,allopathy,,81.0,False,troxim-dt 100mg dry syrup |  | taj pharma india ltd | allopathy | 
MED0224716,Tyrael 1mg Tablet,Taj Pharma India Ltd,,allopathy,,101.0,False,tyrael 1mg tablet |  | taj pharma india ltd | allopathy | 
MED0224717,Thyrozin 50mcg Tablet,Chemo Healthcare Pvt Ltd,,allopathy,,94.64,False,thyrozin 50mcg tablet |  | chemo healthcare pvt ltd | allopathy | 
MED0224718,Thiozid 10mg Tablet,Saga Laboratories,,allopathy,,9.5,False,thiozid 10mg tablet |  | saga laboratories | allopathy | 
MED0224719,Typam 0.25mg Tablet,Tested & Trusted Pharma Pvt Ltd,,allopathy,,14.9,False,typam 0.25mg tablet |  | tested & trusted pharma pvt ltd | allopathy | 
MED0224720,Tefilox 200mg/200mg Tablet,Orsis Pharmaceuticals,,allopathy,,114.0,False,tefilox 200mg/200mg tablet |  | orsis pharmaceuticals | allopathy | 
MED0224721,Tazonis 4gm/0.5gm Injection,Neiss Labs Pvt Ltd,,allopathy,,475.0,False,tazonis 4gm/0.5gm injection |  | neiss labs pvt ltd | allopathy | 
MED0224722,Terbimin 250mg Tablet,Minova Life Sciences Pvt Ltd,,allopathy,,300.0,False,terbimin 250mg tablet |  | minova life sciences pvt ltd | allopathy | 
MED0224723,Telbact 3D 40mg/5mg/12.5mg Tablet,Egzeon Pharmaceuticals Pvt Ltd,,allopathy,,105.0,False,telbact 3d 40mg/5mg/12.5mg tablet |  | egzeon pharmaceuticals pvt ltd | allopathy | 
MED0224724,Telbo H 40mg/12.5mg Tablet,Anabolic Remedies Pvt Ltd,,allopathy,,80.0,False,telbo h 40mg/12.5mg tablet |  | anabolic remedies pvt ltd | allopathy | 
MED0224725,Torlen 10mg Tablet,Alencure Biotech Pvt Ltd,,allopathy,,45.0,False,torlen 10mg tablet |  | alencure biotech pvt ltd | allopathy | 
MED0224726,TETAZ 20MG TABLET,Kopran Ltd,,allopathy,,35.5,False,tetaz 20mg tablet |  | kopran ltd | allopathy | 
MED0224727,Taurdom 10mg Suspension,Taurus Laboratories Pvt Ltd,,allopathy,,19.5,False,taurdom 10mg suspension |  | taurus laboratories pvt ltd | allopathy | 
MED0224728,Tarlot 100 Tablet,Zee Laboratories,,allopathy,,5999.0,False,tarlot 100 tablet |  | zee laboratories | allopathy | 
MED0224729,Tdl P 37.5mg/325mg Tablet,Medok Life Sciences Pvt Ltd,,allopathy,,52.5,False,tdl p 37.5mg/325mg tablet |  | medok life sciences pvt ltd | allopathy | 
MED0224730,Telo H 40mg/12.5mg Tablet,Lia Life Sciences Pvt Ltd,,allopathy,,90.0,False,telo h 40mg/12.5mg tablet |  | lia life sciences pvt ltd | allopathy | 
MED0224731,Take Azi 500mg Tablet,Amzor Healthcare,,allopathy,,64.94,False,take azi 500mg tablet |  | amzor healthcare | allopathy | 
MED0224732,Taurgat 200mg Tablet,Taurus Laboratories Pvt Ltd,,allopathy,,42.0,False,taurgat 200mg tablet |  | taurus laboratories pvt ltd | allopathy | 
MED0224733,Tem K@re Suspension,Antrix Life Technologies & Life Sciences Pvt Ltd,,allopathy,,49.0,False,tem k@re suspension |  | antrix life technologies & life sciences pvt ltd | allopathy | 
MED0224734,Telirap AM 40mg/5mg Tablet,Coniak Lifesciences,,allopathy,,89.0,False,telirap am 40mg/5mg tablet |  | coniak lifesciences | allopathy | 
MED0224735,Theoflo 50mg Oral Suspension,Theogen Pvt Ltd,,allopathy,,22.8,False,theoflo 50mg oral suspension |  | theogen pvt ltd | allopathy | 
MED0224736,Tamrik Tablet,Erika Remedies,,allopathy,,55.0,False,tamrik tablet |  | erika remedies | allopathy | 
MED0224737,Tonmine 200mg Injection,Baxton Pharmacia,,allopathy,,53.0,False,tonmine 200mg injection |  | baxton pharmacia | allopathy | 
MED0224738,Tubro 0.3% Eye Drop,Zorion Drugs & Herbs Pvt. Ltd.,,allopathy,,44.0,False,tubro 0.3% eye drop |  | zorion drugs & herbs pvt. ltd. | allopathy | 
MED0224739,Trexostar E 500mg/250mg Tablet,Spark Bless Pharma,,allopathy,,192.0,False,trexostar e 500mg/250mg tablet |  | spark bless pharma | allopathy | 
MED0224740,Tufcid D 30mg/40mg Capsule SR,Medishri Healthcare,,allopathy,,95.0,False,tufcid d 30mg/40mg capsule sr |  | medishri healthcare | allopathy | 
MED0224741,Toroclav Syrup,Medsky Healthcare,,allopathy,,69.0,False,toroclav syrup |  | medsky healthcare | allopathy | 
MED0224742,Tixor Plus Injection,Elder Pharmaceuticals Ltd,,allopathy,,125.0,False,tixor plus injection |  | elder pharmaceuticals ltd | allopathy | 
MED0224743,Toubpent-D Tablet,Toubib Pharma Private Limited,,allopathy,,89.9,False,toubpent-d tablet |  | toubib pharma private limited | allopathy | 
MED0224744,Tazocid Oral Suspension,Medivista Lifesciences Pvt. Ltd.,,allopathy,,69.0,False,tazocid oral suspension |  | medivista lifesciences pvt. ltd. | allopathy | 
MED0224745,Tazobest 4000mg/500mg Injection,Sanes Pharmaceuticals,,allopathy,,380.0,False,tazobest 4000mg/500mg injection |  | sanes pharmaceuticals | allopathy | 
MED0224746,Tusporent BM Syrup,Calen Biotech,,allopathy,,68.0,False,tusporent bm syrup |  | calen biotech | allopathy | 
MED0224747,Telmirna CH 40mg/12.5mg Tablet,Mrna Biotech Private Limited,,allopathy,,96.0,False,telmirna ch 40mg/12.5mg tablet |  | mrna biotech private limited | allopathy | 
MED0224748,Tegot M 500mg/20mg Tablet,Mediyork Pharma Pvt Ltd,,allopathy,,145.0,False,tegot m 500mg/20mg tablet |  | mediyork pharma pvt ltd | allopathy | 
MED0224749,Tryrid Tablet,Vinson pharma,,allopathy,,189.4,False,tryrid tablet |  | vinson pharma | allopathy | 
MED0224750,Totan 40 Tablet,Toubib Pharma Private Limited,,allopathy,,79.0,False,totan 40 tablet |  | toubib pharma private limited | allopathy | 
MED0224751,Toubnax Injection,Toubib Pharma Private Limited,,allopathy,,50.0,False,toubnax injection |  | toubib pharma private limited | allopathy | 
MED0224752,Tolomet 100 Capsule,Wellmark Lifesciences Private Limited,,allopathy,,85.0,False,tolomet 100 capsule |  | wellmark lifesciences private limited | allopathy | 
MED0224753,Torsar-H Tablet,Torance Healthcare Pvt Ltd,,allopathy,,70.0,False,torsar-h tablet |  | torance healthcare pvt ltd | allopathy | 
MED0224754,Trynip P 100mg/325mg Tablet,Tresco Lab,,allopathy,,36.0,False,trynip p 100mg/325mg tablet |  | tresco lab | allopathy | 
MED0224755,Telvion AH 40mg/5mg/12.5mg Tablet,Biovion Pharma Pvt Ltd,,allopathy,,110.0,False,telvion ah 40mg/5mg/12.5mg tablet |  | biovion pharma pvt ltd | allopathy | 
MED0224756,Tmn AM 40mg/5mg Tablet,Skymax Life Science Pvt Ltd,,allopathy,,59.0,False,tmn am 40mg/5mg tablet |  | skymax life science pvt ltd | allopathy | 
MED0224757,Terbikrus 250mg Tablet,Skymax Life Science Pvt Ltd,,allopathy,,85.0,False,terbikrus 250mg tablet |  | skymax life science pvt ltd | allopathy | 
MED0224758,Temozorix 100 Injection,Therdose Pharma Pvt Ltd,,allopathy,,9990.0,False,temozorix 100 injection |  | therdose pharma pvt ltd | allopathy | 
MED0224759,Tnelevo M Syrup,Aitne Lifesciences,,allopathy,,88.0,False,tnelevo m syrup |  | aitne lifesciences | allopathy | 
MED0224760,Trimsen 40mg Injection,Senen Biotech,,allopathy,,110.0,False,trimsen 40mg injection |  | senen biotech | allopathy | 
MED0224761,Tziro 500 LB Tablet,Otik Biotec,,allopathy,,67.0,False,tziro 500 lb tablet |  | otik biotec | allopathy | 
MED0224762,Tektel-M 50 Tablet ER,Tricorn Healthcare,,allopathy,,115.0,False,tektel-m 50 tablet er |  | tricorn healthcare | allopathy | 
MED0224763,Tellogic AM 40mg/5mg Tablet,Provectus Life Sciences,,allopathy,,60.0,False,tellogic am 40mg/5mg tablet |  | provectus life sciences | allopathy | 
MED0224764,Tenezel 20mg Tablet,Zelnic Biotech Pvt Ltd,,allopathy,,103.0,False,tenezel 20mg tablet |  | zelnic biotech pvt ltd | allopathy | 
MED0224765,Taxcure LB 200mg Tablet DT,Life Pharma,,allopathy,,155.0,False,taxcure lb 200mg tablet dt |  | life pharma | allopathy | 
MED0224766,Tecef Injection,Gracia Life Science India Pvt Ltd,,allopathy,,45.0,False,tecef injection |  | gracia life science india pvt ltd | allopathy | 
MED0224767,Tercena M Cream,Incepta Pharma,,allopathy,,121.0,False,tercena m cream |  | incepta pharma | allopathy | 
MED0224768,Telthon-AM Tablet,Medisoft Pharma,,allopathy,,75.0,False,telthon-am tablet |  | medisoft pharma | allopathy | 
MED0224769,Topomed 50mg Tablet,Emocare,,allopathy,,87.0,False,topomed 50mg tablet |  | emocare | allopathy | 
MED0224770,Telsung 80mg Tablet,Neoliva Formulations,,allopathy,,122.0,False,telsung 80mg tablet |  | neoliva formulations | allopathy | 
MED0224771,Trimmeg 20mg Tablet,Ridhima Biocare,,allopathy,,43.5,False,trimmeg 20mg tablet |  | ridhima biocare | allopathy | 
MED0224772,Trypco Plus 25mg/10mg Tablet,Emocare,,allopathy,,43.0,False,trypco plus 25mg/10mg tablet |  | emocare | allopathy | 
MED0224773,Tecnim P 100mg/325mg Tablet,Tecnex Pharma,,allopathy,,21.0,False,tecnim p 100mg/325mg tablet |  | tecnex pharma | allopathy | 
MED0224774,Twiclox L 250mg/250mg Capsule,Silicon Pharma,,allopathy,,51.0,False,twiclox l 250mg/250mg capsule |  | silicon pharma | allopathy | 
MED0224775,Tosway DP 50mg/325mg/10mg Tablet,Protech Telelinks,,allopathy,,190.0,False,tosway dp 50mg/325mg/10mg tablet |  | protech telelinks | allopathy | 
MED0224776,Torsigard 10mg Injection,Kelvin Remedies,,allopathy,,19.0,False,torsigard 10mg injection |  | kelvin remedies | allopathy | 
MED0224777,Telpiwin H 40mg/12.5mg Tablet,Clipwin Pharmaceuticals,,allopathy,,78.0,False,telpiwin h 40mg/12.5mg tablet |  | clipwin pharmaceuticals | allopathy | 
MED0224778,Telapp MT 40mg/50mg Tablet,Retra Life Science Pvt Ltd,,allopathy,,113.0,False,telapp mt 40mg/50mg tablet |  | retra life science pvt ltd | allopathy | 
MED0224779,Terlami 250mg Tablet,J B Chemicals and Pharmaceuticals Ltd,,allopathy,,103.0,False,terlami 250mg tablet |  | j b chemicals and pharmaceuticals ltd | allopathy | 
MED0224780,Telmiscot 40mg Tablet,Adenscot Healthcare,,allopathy,,73.0,False,telmiscot 40mg tablet |  | adenscot healthcare | allopathy | 
MED0224781,Telmisave H 80mg/12.5mg Tablet,Daxin Pharmaceutical Pvt Ltd,,allopathy,,95.0,False,telmisave h 80mg/12.5mg tablet |  | daxin pharmaceutical pvt ltd | allopathy | 
MED0224782,Trustrop 0.75% Injection,Sals Remedies LLP,,allopathy,,185.0,False,trustrop 0.75% injection |  | sals remedies llp | allopathy | 
MED0224783,Tonycool Oral Suspension Mango,Eveson Pharma,,allopathy,,71.0,False,tonycool oral suspension mango |  | eveson pharma | allopathy | 
MED0224784,Tinolid 600mg Tablet,TNT Lifesciences,,allopathy,,239.0,False,tinolid 600mg tablet |  | tnt lifesciences | allopathy | 
MED0224785,Tibikit Tablet,Sun Pharmaceutical Industries Ltd,,allopathy,,13.31,False,tibikit tablet |  | sun pharmaceutical industries ltd | allopathy | 
MED0224786,Tizap 100 mg/2 mg Tablet,Norwest Pharmaceuticals Inc,,allopathy,,51.77,False,tizap 100 mg/2 mg tablet |  | norwest pharmaceuticals inc | allopathy | 
MED0224787,Tenaclav 200 mg/28.5 mg Dry Syrup,Shreeyam Healthcare,,allopathy,,55.31,False,tenaclav 200 mg/28.5 mg dry syrup |  | shreeyam healthcare | allopathy | 
MED0224788,Troyplanin 400mg Injection,Troikaa Pharmaceuticals Ltd,,allopathy,,1430.0,False,troyplanin 400mg injection |  | troikaa pharmaceuticals ltd | allopathy | 
MED0224789,Turbostat 10mg Tablet,Ochoa Laboratories Ltd,,allopathy,,56.88,False,turbostat 10mg tablet |  | ochoa laboratories ltd | allopathy | 
MED0224790,Ticovan 200mg Injection,Sun Pharmaceutical Industries Ltd,,allopathy,,917.16,True,ticovan 200mg injection |  | sun pharmaceutical industries ltd | allopathy | 
MED0224791,TQ Nin Injection,Trends Pharma Pvt  Ltd,,allopathy,,9.67,False,tq nin injection |  | trends pharma pvt  ltd | allopathy | 
MED0224792,Talentil Forte 200 mg/2 mg Tablet,Talent Healthcare,,allopathy,,31.2,False,talentil forte 200 mg/2 mg tablet |  | talent healthcare | allopathy | 
MED0224793,Tegamox 500mg Capsule,Paras Pharmaceuticals Ltd,,allopathy,,64.46,False,tegamox 500mg capsule |  | paras pharmaceuticals ltd | allopathy | 
MED0224794,Tremolide 50mg Suspension,Kentreck Laboratories Pvt Ltd,,allopathy,,19.76,False,tremolide 50mg suspension |  | kentreck laboratories pvt ltd | allopathy | 
MED0224795,Terpreg 200mg Tablet,Ind Swift Laboratories Ltd,,allopathy,,355.0,False,terpreg 200mg tablet |  | ind swift laboratories ltd | allopathy | 
MED0224796,Telmigraf MT 40 mg/25 mg Tablet,GRAF Laboratories Pvt Ltd,,allopathy,,69.0,False,telmigraf mt 40 mg/25 mg tablet |  | graf laboratories pvt ltd | allopathy | 
MED0224797,Tazowok 500 mg/62.5 mg Injection,Wockhardt Ltd,,allopathy,,120.0,False,tazowok 500 mg/62.5 mg injection |  | wockhardt ltd | allopathy | 
MED0224798,Theonase 1.5mg Tablet,Theo Pharma Pvt Ltd,,allopathy,,11.58,False,theonase 1.5mg tablet |  | theo pharma pvt ltd | allopathy | 
